INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2022-08-26T19:00:00-00:00,2022-08-26T20:00:00-00:00,2022-08-26,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,77.94624,128
2022-08-27T05:00:00-00:00,2022-08-27T06:00:00-00:00,2022-08-26,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,89.36149,128
2022-08-26T11:00:00-00:00,2022-08-26T12:00:00-00:00,2022-08-26,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,83.30604,128
2022-08-26T23:00:00-00:00,2022-08-27T00:00:00-00:00,2022-08-26,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,92.32416,128
2022-08-26T09:00:00-00:00,2022-08-26T10:00:00-00:00,2022-08-26,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,82.74903,128
2022-08-26T12:00:00-00:00,2022-08-26T13:00:00-00:00,2022-08-26,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,84.79817,128
2022-08-26T13:00:00-00:00,2022-08-26T14:00:00-00:00,2022-08-26,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,95.62993,128
2022-08-26T17:00:00-00:00,2022-08-26T18:00:00-00:00,2022-08-26,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,71.27527,128
2022-08-26T22:00:00-00:00,2022-08-26T23:00:00-00:00,2022-08-26,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,86.942,128
2022-08-26T15:00:00-00:00,2022-08-26T16:00:00-00:00,2022-08-26,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,72.87255,128
2022-08-26T16:00:00-00:00,2022-08-26T17:00:00-00:00,2022-08-26,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,67.74384,128
2022-08-26T20:00:00-00:00,2022-08-26T21:00:00-00:00,2022-08-26,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,81.38626,128
2022-08-26T10:00:00-00:00,2022-08-26T11:00:00-00:00,2022-08-26,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,81.83554,128
2022-08-27T02:00:00-00:00,2022-08-27T03:00:00-00:00,2022-08-26,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,144.31844,128
2022-08-27T04:00:00-00:00,2022-08-27T05:00:00-00:00,2022-08-26,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,112.11644,128
2022-08-26T21:00:00-00:00,2022-08-26T22:00:00-00:00,2022-08-26,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-5.80172,129
2022-08-27T06:00:00-00:00,2022-08-27T07:00:00-00:00,2022-08-26,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,0,129
2022-08-26T13:00:00-00:00,2022-08-26T14:00:00-00:00,2022-08-26,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.38663,129
2022-08-26T16:00:00-00:00,2022-08-26T17:00:00-00:00,2022-08-26,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,0,129
2022-08-26T12:00:00-00:00,2022-08-26T13:00:00-00:00,2022-08-26,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,0,129
2022-08-26T07:00:00-00:00,2022-08-26T08:00:00-00:00,2022-08-26,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.78091,129
2022-08-27T03:00:00-00:00,2022-08-27T04:00:00-00:00,2022-08-26,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-2.75537,129
2022-08-26T22:00:00-00:00,2022-08-26T23:00:00-00:00,2022-08-26,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-4.78181,129
2022-08-27T01:00:00-00:00,2022-08-27T02:00:00-00:00,2022-08-26,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-4.5071,129
2022-08-26T20:00:00-00:00,2022-08-26T21:00:00-00:00,2022-08-26,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-5.00525,129
2022-08-26T15:00:00-00:00,2022-08-26T16:00:00-00:00,2022-08-26,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,0,129
2022-08-26T19:00:00-00:00,2022-08-26T20:00:00-00:00,2022-08-26,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-5.32373,129
2022-08-26T10:00:00-00:00,2022-08-26T11:00:00-00:00,2022-08-26,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.95748,129
2022-08-26T09:00:00-00:00,2022-08-26T10:00:00-00:00,2022-08-26,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.98471,129
2022-08-26T23:00:00-00:00,2022-08-27T00:00:00-00:00,2022-08-26,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-5.12399,129
2022-08-26T08:00:00-00:00,2022-08-26T09:00:00-00:00,2022-08-26,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.9438,129
2022-08-27T04:00:00-00:00,2022-08-27T05:00:00-00:00,2022-08-26,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-2.35445,129
2022-08-26T14:00:00-00:00,2022-08-26T15:00:00-00:00,2022-08-26,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-2.35892,129
2022-08-26T11:00:00-00:00,2022-08-26T12:00:00-00:00,2022-08-26,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.91637,129
2022-08-27T02:00:00-00:00,2022-08-27T03:00:00-00:00,2022-08-26,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-3.30489,129
2022-08-27T00:00:00-00:00,2022-08-27T01:00:00-00:00,2022-08-26,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-6.11252,129
2022-08-26T17:00:00-00:00,2022-08-26T18:00:00-00:00,2022-08-26,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-4.34066,129
2022-08-27T05:00:00-00:00,2022-08-27T06:00:00-00:00,2022-08-26,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,0,129
2022-08-26T18:00:00-00:00,2022-08-26T19:00:00-00:00,2022-08-26,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,0,129
2022-08-26T10:00:00-00:00,2022-08-26T11:00:00-00:00,2022-08-26,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,130
2022-08-26T07:00:00-00:00,2022-08-26T08:00:00-00:00,2022-08-26,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,130
2022-08-27T00:00:00-00:00,2022-08-27T01:00:00-00:00,2022-08-26,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,130
2022-08-26T19:00:00-00:00,2022-08-26T20:00:00-00:00,2022-08-26,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,130
2022-08-26T15:00:00-00:00,2022-08-26T16:00:00-00:00,2022-08-26,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,130
2022-08-26T12:00:00-00:00,2022-08-26T13:00:00-00:00,2022-08-26,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,130
2022-08-26T21:00:00-00:00,2022-08-26T22:00:00-00:00,2022-08-26,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,130
2022-08-26T14:00:00-00:00,2022-08-26T15:00:00-00:00,2022-08-26,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,130
2022-08-27T06:00:00-00:00,2022-08-27T07:00:00-00:00,2022-08-26,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,130
2022-08-27T05:00:00-00:00,2022-08-27T06:00:00-00:00,2022-08-26,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,130
2022-08-27T01:00:00-00:00,2022-08-27T02:00:00-00:00,2022-08-26,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,130
2022-08-26T20:00:00-00:00,2022-08-26T21:00:00-00:00,2022-08-26,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,130
2022-08-26T17:00:00-00:00,2022-08-26T18:00:00-00:00,2022-08-26,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,130
2022-08-26T16:00:00-00:00,2022-08-26T17:00:00-00:00,2022-08-26,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,130
2022-08-26T11:00:00-00:00,2022-08-26T12:00:00-00:00,2022-08-26,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,130
2022-08-27T04:00:00-00:00,2022-08-27T05:00:00-00:00,2022-08-26,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,130
2022-08-26T22:00:00-00:00,2022-08-26T23:00:00-00:00,2022-08-26,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,130
2022-08-26T18:00:00-00:00,2022-08-26T19:00:00-00:00,2022-08-26,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,130
2022-08-26T13:00:00-00:00,2022-08-26T14:00:00-00:00,2022-08-26,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,130
2022-08-26T08:00:00-00:00,2022-08-26T09:00:00-00:00,2022-08-26,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,130
2022-08-27T03:00:00-00:00,2022-08-27T04:00:00-00:00,2022-08-26,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,130
2022-08-27T02:00:00-00:00,2022-08-27T03:00:00-00:00,2022-08-26,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,130
2022-08-26T23:00:00-00:00,2022-08-27T00:00:00-00:00,2022-08-26,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,130
2022-08-26T09:00:00-00:00,2022-08-26T10:00:00-00:00,2022-08-26,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,130
2022-08-27T13:00:00-00:00,2022-08-27T14:00:00-00:00,2022-08-27,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,90.44578,131
2022-08-27T11:00:00-00:00,2022-08-27T12:00:00-00:00,2022-08-27,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,80.87978,131
2022-08-28T06:00:00-00:00,2022-08-28T07:00:00-00:00,2022-08-27,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,85.90669,131
2022-08-27T23:00:00-00:00,2022-08-28T00:00:00-00:00,2022-08-27,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,73.18109,131
2022-08-28T04:00:00-00:00,2022-08-28T05:00:00-00:00,2022-08-27,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,102.44105,131
2022-08-28T02:00:00-00:00,2022-08-28T03:00:00-00:00,2022-08-27,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,129.54095,131
2022-08-28T01:00:00-00:00,2022-08-28T02:00:00-00:00,2022-08-27,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,111.2747,131
2022-08-27T22:00:00-00:00,2022-08-27T23:00:00-00:00,2022-08-27,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,70.06441,131
2022-08-27T21:00:00-00:00,2022-08-27T22:00:00-00:00,2022-08-27,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,66.67529,131
2022-08-27T17:00:00-00:00,2022-08-27T18:00:00-00:00,2022-08-27,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,47.54265,131
2022-08-27T14:00:00-00:00,2022-08-27T15:00:00-00:00,2022-08-27,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,71.87924,131
2022-08-27T09:00:00-00:00,2022-08-27T10:00:00-00:00,2022-08-27,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,86.44597,131
2022-08-27T07:00:00-00:00,2022-08-27T08:00:00-00:00,2022-08-27,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,89.40862,131
2022-08-27T20:00:00-00:00,2022-08-27T21:00:00-00:00,2022-08-27,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,62.98591,131
2022-08-27T16:00:00-00:00,2022-08-27T17:00:00-00:00,2022-08-27,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,46.23424,131
2022-08-27T10:00:00-00:00,2022-08-27T11:00:00-00:00,2022-08-27,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,80.76,131
2022-08-27T08:00:00-00:00,2022-08-27T09:00:00-00:00,2022-08-27,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,83.16586,131
2022-08-28T05:00:00-00:00,2022-08-28T06:00:00-00:00,2022-08-27,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,90.73604,131
2022-08-27T18:00:00-00:00,2022-08-27T19:00:00-00:00,2022-08-27,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,51.42636,131
2022-08-28T03:00:00-00:00,2022-08-28T04:00:00-00:00,2022-08-27,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,111.41199,131
2022-08-28T00:00:00-00:00,2022-08-28T01:00:00-00:00,2022-08-27,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,84.6035,131
2022-08-27T19:00:00-00:00,2022-08-27T20:00:00-00:00,2022-08-27,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,56.39389,131
2022-08-27T15:00:00-00:00,2022-08-27T16:00:00-00:00,2022-08-27,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,54.39491,131
2022-08-27T12:00:00-00:00,2022-08-27T13:00:00-00:00,2022-08-27,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,83.64118,131
2022-08-27T16:00:00-00:00,2022-08-27T17:00:00-00:00,2022-08-27,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-4.2505,132
2022-08-28T03:00:00-00:00,2022-08-28T04:00:00-00:00,2022-08-27,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,132
2022-08-27T08:00:00-00:00,2022-08-27T09:00:00-00:00,2022-08-27,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,2.97942,132
2022-08-27T23:00:00-00:00,2022-08-28T00:00:00-00:00,2022-08-27,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-0.09691,132
2022-08-27T17:00:00-00:00,2022-08-27T18:00:00-00:00,2022-08-27,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-4.15823,132
2022-08-27T13:00:00-00:00,2022-08-27T14:00:00-00:00,2022-08-27,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,4.16957,132
2022-08-27T11:00:00-00:00,2022-08-27T12:00:00-00:00,2022-08-27,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,3.70473,132
2022-08-27T10:00:00-00:00,2022-08-27T11:00:00-00:00,2022-08-27,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,3.63929,132
2022-08-27T12:00:00-00:00,2022-08-27T13:00:00-00:00,2022-08-27,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,3.6298,132
2022-08-28T02:00:00-00:00,2022-08-28T03:00:00-00:00,2022-08-27,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,132
2022-08-27T21:00:00-00:00,2022-08-27T22:00:00-00:00,2022-08-27,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-0.91948,132
2022-08-27T20:00:00-00:00,2022-08-27T21:00:00-00:00,2022-08-27,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-1.6209,132
2022-08-28T05:00:00-00:00,2022-08-28T06:00:00-00:00,2022-08-27,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,3.07598,132
2022-08-28T06:00:00-00:00,2022-08-28T07:00:00-00:00,2022-08-27,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,3.84278,132
2022-08-28T01:00:00-00:00,2022-08-28T02:00:00-00:00,2022-08-27,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,132
2022-08-28T00:00:00-00:00,2022-08-28T01:00:00-00:00,2022-08-27,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,132
2022-08-27T22:00:00-00:00,2022-08-27T23:00:00-00:00,2022-08-27,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-1.02243,132
2022-08-27T09:00:00-00:00,2022-08-27T10:00:00-00:00,2022-08-27,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,5.51743,132
2022-08-27T18:00:00-00:00,2022-08-27T19:00:00-00:00,2022-08-27,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-3.17426,132
2022-08-27T19:00:00-00:00,2022-08-27T20:00:00-00:00,2022-08-27,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-3.02896,132
2022-08-27T14:00:00-00:00,2022-08-27T15:00:00-00:00,2022-08-27,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-0.46455,132
2022-08-27T07:00:00-00:00,2022-08-27T08:00:00-00:00,2022-08-27,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,5.38904,132
2022-08-28T04:00:00-00:00,2022-08-28T05:00:00-00:00,2022-08-27,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,132
2022-08-27T15:00:00-00:00,2022-08-27T16:00:00-00:00,2022-08-27,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-2.97006,132
2022-08-27T18:00:00-00:00,2022-08-27T19:00:00-00:00,2022-08-27,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,57.83963,133
2022-08-28T04:00:00-00:00,2022-08-28T05:00:00-00:00,2022-08-27,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,104.39321,133
2022-08-28T06:00:00-00:00,2022-08-28T07:00:00-00:00,2022-08-27,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,83.01862,133
2022-08-27T07:00:00-00:00,2022-08-27T08:00:00-00:00,2022-08-27,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,85.16073,133
2022-08-28T02:00:00-00:00,2022-08-28T03:00:00-00:00,2022-08-27,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,131.327,133
2022-08-27T12:00:00-00:00,2022-08-27T13:00:00-00:00,2022-08-27,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,80.73803,133
2022-08-27T16:00:00-00:00,2022-08-27T17:00:00-00:00,2022-08-27,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,53.31018,133
